x,y,c
0.63092,-0.603506,5
0.621559,-0.614986,5
0.657648,-0.564987,5
0.207696,-0.0410547,1
0.653314,-0.571241,5
0.234279,-0.126816,0
0.379064,-0.332976,2
0.497389,-0.444908,2
0.263212,-0.0638687,0
0.250914,0.170897,8
0.418202,-0.0931958,0
0.224554,-0.0296151,1
0.599113,-0.25754,4
0.326446,-0.166726,0
0.376466,0.0430305,7
0.319243,-0.1609,0
0.275437,-0.0919892,0
0.214274,-0.0349235,1
0.267618,0.064377,1
0.194758,-0.105838,0
0.26352,-0.163773,0
0.226664,0.0152018,1
0.197207,-0.0349361,1
0.164813,0.0584644,1
0.144535,0.038028,1
0.162349,0.00629788,1
0.151988,0.0159531,1
0.159132,0.0528894,1
0.24798,-0.0560205,0
0.248894,-0.139598,0
0.182694,-0.0774965,1
0.191336,-0.133975,0
0.322904,-0.213178,0
0.333222,-0.165549,0
0.373294,-0.207919,0
0.33184,-0.133629,0
0.245486,-0.0692442,0
0.320912,-0.160343,0
0.272319,-0.0581364,0
0.275451,-0.103993,0
0.279775,-0.0492286,0
0.241635,-0.0829179,0
0.247146,-0.132697,0
0.291419,-0.150577,0
0.266843,-0.14965,0
0.39672,-0.255897,2
0.293833,-0.160913,0
0.421943,-0.236683,2
0.313876,-0.0967128,0
0.162023,-0.0441725,1
0.24442,-0.144661,0
0.450885,-0.379869,2
0.299629,-0.0726625,0
0.241867,-0.0300458,1
0.235958,-0.029249,1
0.209242,0.172444,1
0.267973,-0.0264801,1
0.211538,-0.0785929,0
0.238706,-0.0961424,0
0.220642,-0.0177196,1
0.178776,-0.0627945,1
0.216768,-0.0745076,0
0.295272,-0.112357,0
0.425022,-0.355851,2
0.199147,-0.104516,0
0.18423,-0.0416918,1
0.0947919,0.00259423,1
0.279744,-0.249758,0
0.107713,-0.0505177,1
0.184902,-0.0626523,1
0.242687,0.0748946,1
0.35625,-0.142895,0
0.349341,-0.175142,0
0.236251,-0.0507359,1
0.253806,-0.067599,0
0.490537,-0.258995,2
0.374583,-0.269678,2
0.318853,-0.160599,0
0.387096,-0.300087,2
0.36117,-0.257548,2
0.462164,-0.415753,2
0.565897,-0.573274,5
0.587449,-0.596071,5
0.559792,-0.544336,5
0.541434,-0.523659,5
0.345567,-0.316729,2
0.274479,-0.220831,0
0.256556,-0.222361,0
0.331703,-0.275804,2
0.185637,-0.132547,0
0.265132,-0.215153,0
0.253786,-0.206008,0
0.114738,-0.152713,0
0.25128,-0.263022,0
0.415551,-0.443419,2
0.182714,-0.168808,0
0.316266,-0.279727,0
0.135654,-0.0718595,1
0.475387,-0.466934,2
0.264189,-0.0916241,0
0.435843,-0.276005,2
0.362642,-0.274992,2
0.224322,-0.163533,0
0.176279,-0.139431,0
0.300694,-0.229626,0
0.342671,-0.326399,2
0.179294,-0.0535028,1
0.220205,-0.0463155,1
0.657059,-0.574876,5
0.320432,-0.244398,0
0.258319,-0.156708,0
0.336916,-0.212484,0
0.299368,-0.189083,0
0.285143,-0.142429,0
0.510801,-0.397829,2
0.330575,-0.270189,0
0.364715,-0.326358,2
0.562222,-0.508812,5
0.430527,-0.383639,2
0.40338,-0.352747,2
0.342145,-0.207436,0
0.384523,-0.258564,2
0.229995,-0.168575,0
0.242649,-0.180141,0
0.368696,-0.239413,2
0.517125,-0.35739,2
0.23154,-0.00703667,1
0.163823,0.0581179,1
0.445562,-0.285248,2
0.364723,-0.193463,0
0.472546,-0.36175,2
0.155169,0.13584,1
0.250666,0.0136958,1
0.258412,-0.0865019,0
0.200561,-0.0503024,1
0.171367,0.138102,1
0.182274,0.135625,1
0.143447,0.190118,1
0.281078,-0.101521,0
0.430824,-0.246115,2
0.212891,-0.0648264,1
0.203419,0.0485092,1
0.201446,0.0053619,1
0.26066,-0.110206,0
0.260173,-0.136786,0
0.236492,-0.0637467,0
0.244756,-0.0428079,1
0.229023,-0.0993577,0
0.212073,-0.080801,0
0.190073,0.113673,1
0.185105,0.105486,1
0.281815,0.117211,1
0.247076,-0.00852344,1
0.208539,0.0465967,1
0.192532,0.032491,1
0.157792,0.0714904,1
0.199442,0.0282189,1
0.138594,0.00969068,1
0.604762,-0.512317,5
0.489185,-0.381026,2
0.248048,-0.173199,0
0.183179,-0.0476148,1
0.369063,-0.181706,0
0.724528,-0.510811,5
0.112289,-0.0093855,1
0.467859,-0.252028,2
0.320894,-0.22815,0
0.548135,-0.461982,5
0.419863,-0.333698,2
0.209833,-0.140705,0
0.624987,-0.543515,5
0.662966,-0.552422,5
0.49256,-0.386883,2
0.539476,-0.353541,2
0.507126,-0.0562257,7
0.388922,0.11592,7
0.45835,-0.0395863,7
0.178628,0.354824,8
0.190569,0.255526,8
0.1856,0.291562,8
0.353173,0.0352836,7
0.258187,0.216257,8
0.40892,-0.115034,0
0.477852,0.0571834,7
0.604195,-0.42048,5
0.530673,-0.263656,2
0.25909,0.0394346,1
0.520172,-0.182383,2
0.503939,0.174868,6
0.38354,0.110797,7
0.328409,-0.0168196,0
0.225971,0.313968,8
0.237024,0.169296,8
0.401892,0.239888,8
0.414873,0.590409,3
0.494466,-0.135314,4
0.527173,0.116281,7
0.621672,-0.434732,5
0.630211,-0.456283,5
0.730209,-0.501709,5
0.610269,-0.471722,5
0.55906,-0.404451,5
0.652142,-0.529809,5
0.383835,-0.0943589,0
0.576973,-0.523015,5
0.331226,0.0144638,1
0.296661,0.0360101,1
0.501387,-0.214906,2
0.601095,-0.389931,5
0.547972,-0.251487,2
0.253319,0.231542,8
0.287832,0.128191,1
0.370538,0.0819259,7
0.404731,0.00852359,7
0.297123,0.155886,8
0.624669,-0.466744,5
0.413031,-0.187481,0
0.495671,-0.308042,2
0.469625,-0.131864,7
0.417021,-0.079558,0
0.315661,-0.152581,0
0.189433,0.0247595,1
0.434333,-0.0501641,7
0.420533,-0.0168052,7
0.402996,-0.0301551,7
0.333414,0.0467931,1
0.0666899,0.0301577,1
0.216475,0.0768197,1
0.293259,0.0805433,1
0.349404,0.124379,8
0.499152,-0.302568,2
0.284522,0.228626,8
0.374604,0.102856,7
0.499604,-0.223592,2
0.365561,0.138354,8
0.23264,0.344577,8
0.23814,0.159852,1
0.453101,-0.356719,2
0.642299,-0.60503,5
0.694559,-0.516342,5
0.691048,-0.540749,5
0.651911,-0.527588,5
0.598382,-0.455429,5
0.485444,-0.286958,2
0.19846,0.235333,8
0.442993,-0.189299,2
0.296484,0.0556102,1
0.179351,0.154993,1
0.467036,-0.126861,7
0.413953,0.00331785,7
0.152741,0.249045,8
0.338783,0.110774,1
0.175268,0.252926,8
0.358313,0.136892,8
0.324213,0.063857,1
0.32777,0.113225,1
0.383761,-0.169499,0
0.192005,0.0307148,1
0.297127,0.0636354,1
0.224726,0.207939,8
0.457742,-0.222952,2
0.478141,-0.227739,2
0.29914,0.102839,1
0.346799,0.173182,8
0.244018,0.249245,8
0.249162,0.201314,8
0.292996,0.130801,1
0.144757,0.222671,8
0.332435,-0.227301,0
0.469033,-0.28179,2
0.114883,0.0621716,1
0.397342,-0.15792,0
0.235023,-0.00990873,1
0.278836,0.0332586,1
0.256754,0.0427293,1
0.486739,-0.347677,2
0.296617,0.0388867,1
0.42575,-0.215061,2
0.814958,-0.290659,12
0.199906,0.293955,8
0.740281,-0.384666,5
0.846615,-0.24818,12
0.898633,-0.426718,5
0.802323,-0.427021,5
0.914342,-0.351775,12
0.8435,-0.472626,5
0.620058,-0.193789,4
0.815828,-0.180755,12
0.671025,-0.315556,5
0.717396,-0.320518,5
0.478328,0.073482,7
0.84101,-0.431814,5
0.845604,-0.425141,5
0.794667,-0.258281,12
0.650516,-0.270088,4
0.578164,-0.0792228,4
0.704812,-0.231244,4
0.347377,0.354602,8
0.432948,0.284967,8
0.53345,0.1251,7
0.551502,0.131442,7
0.505306,0.172638,6
0.523429,0.325366,6
0.491037,0.34202,6
0.499003,0.479345,6
0.571249,0.375991,6
0.488671,0.227754,6
0.755041,-0.0629275,11
0.621337,0.236258,6
0.575024,0.123438,7
0.689528,0.0976102,11
0.605093,-0.0565591,4
0.393159,0.204892,8
0.55104,0.0740826,7
0.736547,-0.101467,4
0.755075,-0.168557,4
0.643569,0.238322,6
0.743026,-0.144659,4
0.784687,-0.184183,4
0.659474,0.101213,11
0.773618,-0.0505223,11
0.777243,-0.146212,4
0.360201,0.227787,8
0.688772,-0.157574,4
0.502435,0.00738886,7
0.539109,0.108749,7
0.746477,-0.148942,4
0.68347,-0.0745159,4
0.788537,-0.0524617,11
0.907094,-0.197688,12
0.935951,-0.154787,12
0.792509,0.00940055,11
0.769754,0.122177,11
0.328763,-0.0169286,0
0.602764,-0.197377,4
0.666946,-0.216907,4
0.590874,0.221338,6
0.322238,-0.0413587,0
0.388777,-0.026615,7
0.662261,-0.228443,4
0.304352,-0.0784008,0
0.390451,0.00375348,7
0.30815,0.0834353,1
0.59803,0.0282794,7
0.604314,-0.0320054,4
0.693978,-0.244456,4
0.778882,-0.346594,5
0.622753,-0.0436654,4
0.706507,-0.140424,4
0.719614,-0.194097,4
0.729489,-0.188223,4
0.783853,-0.337017,5
0.554758,-0.0562788,7
0.654679,-0.0524469,4
0.637944,-0.0430742,4
0.535396,0.00598863,7
0.703191,-0.0817004,4
0.740571,-0.272629,4
0.705855,-0.224482,4
0.535306,-0.000848035,7
0.57744,-0.0636816,4
0.449513,0.0193479,7
0.58329,0.0392084,7
0.616282,-0.141917,4
0.599273,-0.195551,4
0.676481,-0.171768,4
0.570349,-0.112277,4
0.506252,0.221676,6
0.563594,0.034893,7
0.552572,0.0846409,7
0.523704,-0.0435598,7
0.587311,0.0213674,7
0.236115,0.239896,8
0.447202,0.0427819,7
0.583249,0.075372,7
0.57183,0.075318,7
0.537453,0.036421,7
0.474492,0.0820386,7
0.540334,-0.0636384,7
0.544428,-0.116176,4
0.519406,-0.023833,7
0.270312,0.111785,1
0.341164,0.33546,8
0.198459,0.0909024,1
0.501238,0.290897,6
0.408203,0.150804,7
0.461745,0.322584,6
0.497163,0.273788,6
0.749098,-0.07171,4
0.711061,-0.180154,4
0.794682,-0.34894,5
0.548624,-0.0783331,4
0.470198,0.0232287,7
0.343364,-0.00745578,0
0.39168,-0.0361566,7
0.716485,-0.272687,4
0.452503,-0.0385708,7
0.68185,-0.185481,4
0.598401,-0.0943729,4
0.561092,-0.100935,4
0.588344,-0.0540996,4
0.554879,0.0822829,7
0.535024,0.411087,6
0.780111,0.197207,11
0.45756,-0.015677,7
0.46701,0.16703,7
0.594896,-0.0331945,4
0.715328,-0.0686165,4
0.634407,0.136171,6
0.593766,0.061566,7
0.772922,0.253132,11
0.609642,0.175814,6
0.739627,0.116919,11
0.644678,0.242601,6
0.503223,0.451568,6
0.826595,0.250166,11
0.650795,-0.175558,4
0.644988,0.117684,6
0.611388,0.0915812,7
0.669674,-0.0482426,4
0.461245,-0.0247182,7
0.668549,0.211048,6
0.763668,0.297516,6
0.416332,0.37555,8
0.436583,0.17681,7
0.47233,0.295523,6
0.857782,0.274157,10
0.820345,0.290087,10
0.801879,0.39734,3
0.758639,0.0879641,11
0.499789,0.215153,6
0.583025,0.0321172,7
0.407738,-0.0325643,7
0.919506,-0.216129,12
0.645589,0.102236,11
0.649692,0.0429128,11
0.714094,0.035839,11
0.736665,0.117929,11
0.738585,0.0564027,11
0.826671,-0.0066871,11
0.854457,0.0547296,11
0.673184,0.351926,6
0.729701,0.0642561,11
0.928737,-0.0219947,11
0.7795,0.098124,11
0.888519,-0.0518868,11
0.887622,-0.0659699,11
0.93487,0.131559,11
0.966427,0.241466,10
0.656513,0.0955404,11
0.879344,0.0925222,11
0.911001,-0.0233196,11
0.955549,0.163395,10
0.855245,0.094202,11
0.649057,0.229791,6
0.899873,0.249064,10
0.847818,0.0679665,11
0.932413,0.236971,10
1.05189,0.463889,10
0.618748,0.166008,6
0.60267,0.198276,6
0.650983,0.174452,6
0.511373,0.388354,6
0.572454,0.192245,6
0.576689,0.240903,6
0.565999,0.251599,6
0.458394,-0.0803354,7
0.655519,0.372788,6
0.583177,0.323182,6
0.616304,0.331864,6
0.682819,0.381953,6
0.67698,0.400785,3
0.683374,0.330343,6
0.692731,0.554215,3
0.700587,0.400084,3
0.570906,0.590065,3
0.649435,0.371416,6
0.460318,0.631521,3
0.696656,0.653366,3
0.462398,0.530674,3
0.718056,0.744241,3
0.75954,0.714395,3
0.541686,0.560001,3
0.611732,0.753991,3
0.594006,0.528483,3
0.583635,0.425445,6
0.638544,0.573785,3
1.09486,0.265976,10
0.945005,0.234662,10
0.562415,0.153461,6
0.501299,0.0196436,7
1.05702,0.547047,10
0.521554,0.336008,6
0.447612,0.103976,7
0.668564,0.500874,3
0.818103,0.361533,3
0.64806,0.317303,6
0.836785,0.55704,3
1.03137,0.443533,10
0.925866,0.665364,3
0.748208,0.875741,3
0.836147,0.305481,10
0.884202,0.65565,3
0.802062,0.776877,3
0.711055,0.436006,3
0.69041,0.421067,3
0.669766,0.730353,3
0.809956,0.442091,3
1.04219,0.582881,10
0.940163,-0.00602424,11
1.16889,0.450571,10
1.10834,0.31983,10
1.0504,0.179746,10
0.707363,0.22961,6
0.801896,0.0158887,11
0.984966,0.0934102,11
1.09713,0.253343,10
0.739867,0.0183479,11
0.809614,0.116056,11
0.902517,0.525762,3
0.99045,0.205932,10
0.657373,0.401009,6
0.438516,-0.148596,0
0.450369,-0.171482,2
0.432137,-0.0949292,0
0.454793,0.128034,7
0.51154,-0.056796,7
0.548545,0.222432,6
0.505359,0.098934,7
0.429801,-0.199168,2
0.996144,0.159401,10
0.936853,0.331692,10
0.893007,0.103579,11
0.892454,0.5219,3
1.00536,0.660392,3
0.948004,0.352214,10
0.870716,0.253618,10
0.784423,0.386987,3
0.827616,0.829853,3
0.678245,0.254135,6
0.904539,0.332614,10
0.816953,0.244555,11
0.751631,0.432709,3
1.07211,0.21253,10
0.967205,0.0517903,11
1.0355,0.2742,10
1.07276,0.307385,10
1.00867,0.252892,10
1.0484,0.26292,10
1.13005,0.181124,9
0.877351,0.348314,10
1.02403,0.13584,10
1.04015,0.155599,10
1.16175,0.48675,10
1.23268,0.374703,10
1.20511,0.35665,10
0.951958,0.580475,3
0.274692,0.298949,8
0.264258,0.244288,8
0.206437,0.436783,8
0.322805,0.0267946,1
0.791043,0.7195,3
0.716147,0.931648,3
0.775675,0.841217,3
0.744615,0.64478,3
0.178847,0.306951,8
0.510784,0.0148372,7
0.460317,-0.00433649,7
0.588808,0.233174,6
0.388201,0.484106,8
0.776666,0.393622,3
0.761949,0.428026,3
0.716938,0.545689,3
0.598859,0.444993,3
0.402106,0.247102,8
0.559547,0.281408,6
0.572961,0.43066,6
0.658886,0.145658,6
0.578385,0.361695,6
0.517426,0.286238,6
0.557805,0.319748,6
0.617784,0.0799787,7
0.520623,0.16762,6
0.490913,0.181751,6
0.502554,0.183747,6
0.56561,0.447988,6
0.912173,-0.425132,12
0.871211,-0.465884,5
0.894218,-0.420568,5
0.701294,-0.0373763,4
0.61656,0.0166523,7
0.78463,-0.418241,5
0.752088,-0.280424,5
0.693954,-0.336152,5
0.570251,-0.192567,4
0.288245,0.327312,8
0.581754,-0.0502863,4
0.438584,0.117185,7
0.669896,-0.114843,4
0.681992,-0.157501,4
0.610103,0.00416262,7
0.486388,0.0888937,7
0.636088,-0.0272529,4
0.659232,-0.0147517,4
0.561915,0.240176,6
0.630142,0.108165,6
0.330238,0.293695,8
0.532129,0.328951,6
0.563483,0.214597,6
0.571126,0.234595,6
0.42521,0.120236,7
0.439258,0.333019,6
0.557103,0.223144,6
0.531626,0.284761,6
0.455991,0.440972,6
0.660913,0.0131316,11
0.762721,-0.0993865,4
0.487312,0.433375,6
0.636846,-0.0793599,4
0.668244,-0.169583,4
0.576828,0.124087,7
0.662765,-0.211706,4
0.511071,0.110635,7
0.765621,-0.15444,4
0.763143,-0.190403,4
0.774018,-0.170433,4
0.738365,-0.162083,4
0.537719,-0.0116417,7
0.545321,-0.0347337,7
0.605061,-0.0974095,4
0.588343,-0.0240233,7
0.596532,-0.255854,4
0.6213,-0.0727402,4
0.550299,0.0124438,7
0.648902,-0.135788,4
0.660353,-0.404176,5
0.31082,0.323661,8
0.203686,0.196773,8
0.735966,-0.104103,4
0.623044,-0.400348,5
0.495342,-0.292765,2
0.608096,-0.426167,5
0.554764,-0.352696,2
0.494111,-0.3233,2
0.544837,-0.403551,2
0.548451,-0.387547,2
0.620497,-0.189472,4
0.625922,-0.19374,4
0.447137,0.0114924,7
0.554782,-0.245446,2
0.705279,-0.380256,5
0.555286,-0.193502,4
0.637348,-0.172686,4
0.665452,-0.154184,4
0.445802,0.0468695,7
0.639238,-0.144143,4
0.771763,-0.363632,5
0.395629,-0.050475,7
0.791672,-0.375659,5
0.613989,-0.283881,4
0.491439,-0.228509,2
0.577117,-0.309828,2
0.543919,-0.216311,2
0.565862,-0.288396,2
0.521885,-0.236856,2
0.510051,-0.0953345,7
0.702611,-0.14156,4
0.646541,-0.237091,4
0.433725,-0.0957784,7
0.336072,0.0562169,1
0.563463,-0.26007,2
0.724005,-0.217787,4
0.91889,-0.232364,12
0.788224,-0.225631,4
0.754909,-0.303609,5
0.77695,-0.37419,5
0.812401,-0.378981,5
0.753924,-0.334055,5
0.750256,-0.305581,5
0.793407,-0.315723,5
0.780965,-0.362538,5
0.771473,-0.372624,5
0.809842,-0.351979,5
0.758839,-0.359736,5
0.752746,-0.365625,5
0.693491,-0.285071,5
0.653768,-0.304307,5
0.739039,-0.397161,5
0.714356,-0.34517,5
0.637318,-0.32646,5
0.819341,-0.363607,5
0.758131,-0.357895,5
0.578405,-0.204166,4
0.741878,-0.315884,5
0.71916,-0.422151,5
0.564863,-0.292778,2
0.745512,-0.454792,5
0.588832,-0.386066,5
0.702772,-0.447185,5
0.467438,-0.223262,2
0.415338,-0.236195,2
0.624487,-0.409698,5
0.718463,-0.553311,5
0.349639,-0.112692,0
0.469,-0.219579,2
0.656111,-0.460327,5
0.387296,-0.0160921,7
0.592009,-0.440172,5
0.618272,-0.508553,5
0.612437,0.219009,6
0.983201,-0.190405,12
1.05305,-0.303997,12
0.505521,-0.237503,2
0.614577,-0.375856,5
0.673749,-0.448047,5
0.652019,-0.417645,5
0.57072,-0.389134,5
0.567807,-0.345737,2
0.585489,-0.335674,2
0.804546,-0.558988,5
0.309659,0.287499,8
0.555492,-0.291995,2
0.501414,-0.15627,2
0.510272,-0.285507,2
0.732464,-0.406156,5
0.75389,-0.300282,5
0.595221,-0.0970805,4
0.483127,-0.135094,2
0.52992,-0.120329,4
0.595152,-0.244308,4
0.723187,-0.246807,4
0.805809,-0.271536,12
0.832337,-0.275463,12
0.920503,-0.0479967,11
0.83325,-0.0544046,11
0.877126,-0.110113,12
1.01731,-0.159031,12
0.879112,0.118108,11
0.885317,0.0104068,11
0.996207,0.209529,10
0.865283,0.0179363,11
0.8242,-0.0888749,11
0.46841,-0.369196,2
0.635315,-0.122808,4
0.800292,-0.162027,4
0.403385,0.137794,7
0.542558,0.0022639,7
0.859563,-0.222284,12
0.763553,-0.0612023,11
0.689063,-0.092412,4
0.770143,-0.206838,4
0.804007,-0.190802,4
0.767105,-0.164012,4
0.835347,-0.200141,12
0.639293,-0.249438,4
0.595463,-0.1542,4
0.925979,0.0330148,11
0.874012,-0.065845,11
0.962166,-0.20588,12
0.920879,-0.0739327,12
1.00891,-0.304588,12
1.01865,0.0830005,11
1.12489,-0.093796,9
1.0772,-0.258716,12
1.00042,-0.0117991,11
1.07985,-0.0977283,12
1.12748,-0.068391,9
0.133669,0.00370781,1
0.172508,-0.107735,0
0.0577144,-0.000555851,1
0.129191,-0.0797592,1
0.0977037,-0.0695639,1
0.274218,-0.239645,0
0.156726,-0.133604,0
0.218641,-0.0843477,0
0.101308,-0.0672746,1
0.250018,-0.0822966,0
0.165236,-0.125628,0
0.185309,-0.0333324,1
0.169521,-0.0459895,1
0.431415,-0.0471155,7
0.335662,-0.0349007,0
0.192635,-0.162742,0
0.404854,0.0160535,7
0.236109,0.164435,8
0.277569,-0.152041,0
0.262718,-0.133602,0
0.323256,-0.174065,0
0.421087,-0.0559779,7
0.496317,-0.072084,7
0.326362,-0.211564,0
0.349671,-0.131114,0
0.372642,-0.115306,0
0.299388,-0.0531844,0
0.362361,-0.201034,0
0.313981,-0.0926005,0
0.408769,-0.0582979,7
0.344358,-0.16903,0
0.33761,-0.101864,0
0.343079,-0.132621,0
0.328901,-0.0776803,0
0.373009,-0.0741618,0
0.360162,-0.229095,0
0.331237,-0.173932,0
0.355173,-0.182381,0
0.360532,-0.229611,0
0.516986,0.271698,6
0.336963,-0.0698105,0
0.283897,-0.00752374,1
0.377301,-0.156634,0
0.298937,-0.165534,0
0.347806,-0.153859,0
0.303291,-0.118039,0
0.34266,-0.13382,0
0.355962,-0.213681,0
0.205116,-0.0757144,0
0.334953,-0.13553,0
0.296731,-0.104595,0
0.246284,-0.0354172,1
0.277776,0.0323621,1
0.323017,0.121686,1
0.232506,0.0846742,1
0.261014,-0.01209,1
0.260207,0.0505818,1
0.261977,0.0156425,1
0.249096,0.0349842,1
0.263928,-0.0689322,0
0.288975,-0.126736,0
0.304939,-5.61428e-05,1
0.398719,0.143375,7
0.718454,0.368972,6
0.95332,0.193898,10
0.222374,0.243327,8
0.25289,0.150524,1
0.1795,0.0846756,1
0.240566,0.032195,1
0.202832,0.078221,1
0.20872,0.0586359,1
0.208968,0.0789819,1
0.266788,-0.0223476,1
0.221545,-0.0280378,1
0.155268,0.117138,1
0.169797,0.0728674,1
0.127372,-0.021981,1
0.37814,0.184398,8
0.386721,0.320428,8
0.427726,0.0193423,7
0.319483,0.374062,8
0.358284,0.23576,8
0.246014,0.286414,8
0.179295,0.265395,8
0.203169,0.328254,8
0.263987,0.26683,8
0.335577,0.190711,8
0.220449,0.150398,1
0.175434,0.244414,8
0.328439,0.260595,8
0.278853,0.163126,8
0.405124,0.348443,8
0.288773,0.151727,8
0.323288,0.204412,8
0.324558,0.195131,8
0.297902,0.247164,8
0.346546,0.268084,8
0.288306,0.124379,1
0.302713,0.180686,8
0.269241,0.0278441,1
0.258101,-0.010566,1
0.291849,0.0126372,1
0.536236,-0.311009,2
0.377326,-0.176107,0
0.414708,-0.189359,2
0.34565,-0.0345959,0
0.235342,-0.0773174,0
0.455912,-0.186142,2
0.604844,-0.354389,5
0.334355,0.0269426,1
0.513569,-0.256535,2
0.340581,0.00294182,1
0.292909,0.00795618,1
0.283146,0.0626852,1
0.295657,-0.10135,0
0.318528,-0.104241,0
0.267919,-0.133799,0
0.254729,-0.0172873,1
0.262084,0.121166,1
0.221082,0.133823,1
0.190945,0.148405,1
0.245062,0.0375794,1
0.195115,0.141804,1
0.235472,0.0373381,1
0.290539,-0.041433,0
0.146452,0.0870899,1
0.230278,-0.0105249,1
0.139895,0.0804983,1
0.221762,0.0373687,1
0.57153,-0.15663,4
0.22471,0.204588,8
0.358803,0.221688,8
0.201763,0.073588,1
0.32045,0.0429956,1
0.299399,0.0392637,1
0.215318,0.068203,1
0.623287,-0.580331,5
0.54715,-0.547218,5
0.407102,-0.405061,2
0.62607,-0.614797,5
0.522374,-0.522889,5
0.489714,-0.503658,2
0.548166,-0.522835,5
0.615467,-0.561527,5
0.522972,-0.480875,5
0.492201,-0.491792,2
0.603783,-0.627588,5
0.533397,-0.510774,5
0.441398,-0.440186,2
0.249862,-0.120848,0
0.195696,-0.0376643,1
0.384746,-0.382476,2
0.343667,-0.324826,2
0.373205,-0.408971,2
0.662498,-0.576268,5
0.249595,-0.257836,0
0.481176,-0.449419,2
0.344515,-0.347806,2
0.618183,-0.617412,5
0.262235,-0.232836,0
0.179461,-0.110087,0
0.237133,-0.155344,0
0.37255,-0.208322,0
0.547477,-0.44853,5
0.180933,-0.167539,0
0.326025,-0.285482,2
0.267937,-0.247732,0
0.173354,-0.18062,0
0.131034,-0.112003,0
0.231689,-0.222933,0
0.299995,-0.291795,0
0.620869,-0.625954,5
0.215639,-0.219183,0
0.461207,-0.476256,2
0.382778,-0.388891,2
0.161091,-0.0696179,1
0.305344,-0.303681,2
0.283549,-0.189764,0
0.428661,-0.420581,2
0.393741,-0.349391,2
0.271049,-0.20171,0
0.220996,-0.176846,0
0.547059,-0.520261,5
0.437621,-0.442305,2
0.445434,-0.422482,2
0.494,-0.465387,2
0.115476,0.142553,1
0.28684,-0.039474,0
0.167722,-0.114652,0
0.194203,0.033549,1
0.42323,-0.0998053,0
0.568201,-0.020088,7
0.3557,-0.0801429,0
0.385703,-0.112444,0
0.495008,-0.17972,2
0.242645,0.214934,8
0.0681303,-0.00944211,1
0.31027,0.112281,1
0.30146,-0.212258,0
0.0661094,-0.00644404,1
0.363035,0.0639865,7
0.0978995,0.0890451,1
0.161404,-0.0704159,1
0.359308,-0.340981,2
0.466055,-0.335357,2
0.350597,-0.265652,2
0.283152,-0.0620367,0
0.475604,-0.23968,2
0.0219323,0.0255821,1
0.489262,-0.382941,2
0.251272,-0.0779829,0
0.359168,-0.315976,2
0.478036,-0.276254,2
0.422957,-0.231312,2
0.369157,-0.286986,2
0.332075,-0.224237,0
0.397182,-0.240362,2
0.412431,-0.328563,2
0.559561,-0.43368,5
0.358505,-0.279664,2
0.4067,-0.28235,2
0.485967,-0.279624,2
0.0368155,0.0385649,1
0.151206,-0.0651754,1
0.480842,-0.454975,2
0.39062,-0.360834,2
0.374917,-0.357983,2
0.606598,-0.496979,5
0.61588,-0.569467,5
0.625927,-0.597455,5
0.497685,-0.430127,2
0.555533,-0.503179,5
0.641401,-0.581811,5
0.628289,-0.592015,5
0.638543,-0.577983,5
0.664245,-0.550739,5
0.620602,-0.615659,5
0.606733,-0.639739,5
0.544183,-0.509586,5
0.636279,-0.576024,5
0.555581,-0.537197,5
0.576781,-0.575804,5
0.489259,-0.489237,2
0.593204,-0.578921,5
0.221598,-0.195776,0
0.406008,-0.359102,2
0.460379,-0.472759,2
0.448556,-0.451132,2
0.511618,-0.474972,2
0.501722,-0.480468,2
0.390142,-0.372117,2
0.635117,-0.588486,5
0.612657,-0.561816,5
0.657499,-0.530774,5
0.509649,-0.497001,2
0.447162,-0.418364,2
0.582641,-0.492072,5
0.429996,-0.403624,2
0.452078,-0.423774,2
0.603112,-0.568127,5
0.595692,-0.533174,5
0.497317,-0.453465,2
0.411093,-0.397906,2
0.320984,-0.285195,2
0.339752,-0.346811,2
0.256832,-0.147807,0
0.113288,0.025548,1
0.378743,-0.250014,2
0.371917,-0.168517,0
0.112069,-0.0322657,1
0.493358,-0.372651,2
0.13135,0.0286648,1
0.205776,-0.0293077,1
0.336712,-0.232738,0
0.46273,-0.265276,2
0.452671,-0.274544,2
0.101063,0.0249283,1
0.182045,-0.0345303,1
0.185789,-0.0673207,1
0.194726,-0.014845,1
0.235848,-0.0341874,1
0.223437,-0.059672,1
0.0665316,-0.0148597,1
0.378392,-0.277752,2
0.316169,-0.188897,0
0.276946,-0.161882,0
0.30795,-0.157027,0
0.191798,-0.0310897,1
0.287069,-0.146563,0
0.373874,-0.24838,2
0.395509,-0.285033,2
0.440034,-0.333493,2
0.421576,-0.301561,2
0.313281,-0.207861,0
0.450506,-0.330218,2
0.444649,-0.374727,2
0.452842,-0.37858,2
0.434266,-0.330582,2
0.488478,-0.419122,2
0.317196,-0.280973,0
0.548832,-0.488917,5
0.450111,-0.367445,2
0.346676,-0.287194,2
0.695271,-0.49953,5
0.630218,-0.536344,5
0.492994,-0.42699,2
0.519153,-0.450921,2
0.697742,-0.507524,5
0.630259,-0.50299,5
